Source,Target,Weight
JPL,HDN,3
HDN,MDJ,1
MDJ,URD,1
URD,GHD,1
DTO,KCKI,1
KCKI,BRWD,1
PTRU,BHKD,4
BHKD,BRKA,4
MURI,BKSC,3
CRP,MHQ,4
MHQ,BJE,4
BJE,JOC,4
JOC,ASN,4
UDL,PAW,1
PAW,SURI,1
SURI,SNT,3
MRR,PKR,1
PKR,GMAN,1
GMAN,BHW,2
TPH,SBG,1
PPT,CLG,1
CLG,GGA,1
GGA,BGP,1
NFK,BHW,2
BHW,SBG,2
SBG,CLG,1
CLG,BGP,1
BGP,SGG,1
SGG,JMP,2
JMP,AHA,2
AHA,KIUL,2
KIUL,HTZ,1
NFK,DGLE,1
DGLE,NILE,1
NILE,JRLE,1
JRLE,AZ,1
AZ,KGLE,1
KGLE,BZLE,1
BZLE,SALE,1
SALE,KWAE,1
KWAE,NDAE,2
ST,NDB,3
NDB,AN,3
AN,JL,3
MKU,AK,3
BD,WR,3
NGP,G,4
G,DURG,4
BSP,JSG,3
ROU,RNC,1
DGR,SURI,4
SURI,RPH,2
RPH,PKR,4
HLZ,DZKT,1
DZKT,TMZ,1
TMZ,PKU,1
PKU,KGP,4
VSU,ODM,1
ODM,BQA,1
ADRA,MDF,1
MDF,MDKD,2
MDKD,BURN,1
BURN,ASN,4
DEOS,BTT,6
BTT,SV,2
SV,CPR,4
CPR,HJP,2
SPJ,BJU,3
BJU,KIUL,2
KIUL,JAJ,3
SBG,BGP,1
BGP,JMP,1
KIUL,PNC,1
PNBE,ARA,3
BXR,MGS,4
BSB,PBH,1
GNG,RBL,1
RBL,LKO,3
DLI,PNP,2
PNP,UMB,2
JRC,KUPR,1
KUPR,HSX,1
SIKR,NWH,2
NWH,DOB,2
DOB,NUA,1
NUA,JJN,1
JJN,RSH,1
RSH,CRWA,1
CRWA,SRGH,2
SRGH,LHU,2
LHU,STNL,1
STNL,MHRG,1
MHRG,KNNK,1
KNNK,DZB,1
DZB,RE,1
RE,PTRD,2
PTRD,GGN,2
DEC,DEE,3
DDN,DWO,1
DWO,RWL,1
RWL,HW,1
HW,JWP,2
JWP,LRJ,1
NBD,MZM,1
MZM,BJO,1
BJO,HLDR,1
HLDR,CPS,1
CPS,MNDR,1
MNDR,GJL,1
GJL,GMS,1
GMS,HPU,1
HPU,PKW,2
PKW,GZB,2
GZB,DSA,3
DSA,DLI,8
DLI,DEE,5
ON,BQP,1
BQP,RRS,1
RRS,LLJ,1
LLJ,DMW,1
DMW,JPD,1
JPD,UCR,1
UCR,GRMR,1
GRMR,KHNM,1
KHNM,LGO,1
LGO,PFM,1
ALJN,RG,1
RG,BBA,2
BBA,CH,1
CH,RJK,1
RJK,MB,1
MB,KNT,1
KNT,SEO,1
NBD,CNK,1
CNK,LRJ,1
LRJ,HW,3
HW,LRJ,2
NBD,MB,2
BE,SPN,4
SPN,HRI,1
HRI,LKO,2
RBL,GNG,2
GNG,AME,3
PBH,PRG,1
BST,TH,1
TH,GAUR,1
GAUR,MUR,1
MUR,KEA,1
KEA,AY,1
AY,FD,2
RMU,BLQR,1
BLQR,RUPC,1
RUPC,LKU,1
LKU,HDW,1
HDW,KGM,1
JAIS,GNG,1
PBH,DND,1
DND,BSE,1
BSE,JNH,1
JNH,MAY,1
MAY,ZBD,1
ZBD,JNU,1
PFM,KHNM,1
KHNM,GRMR,2
GRMR,PQN,2
PQN,UCR,2
UCR,LMN,2
LMN,RBL,2
BE,MIL,1
MIL,RMU,1
MB,AMRO,1
AMRO,HPU,1
GZB,DLI,2
DEE,DEC,2
DEC,PM,4
PM,GGN,2
GGN,GHH,2
GHH,PTRD,1
AWR,MKH,1
MKH,RHG,1
DO,GTJT,1
GTJT,GADJ,1
FL,NRI,1
NRI,KSG,1
DHG,HVD,2
HVD,MALB,2
MALB,SIOB,5
BTI,BCU,1
BCU,PUL,1
PUL,TAPA,1
TAPA,BNN,1
BNN,DUI,1
DUI,NBA,1
NBA,PTA,1
PTA,RPJ,1
FN,STKW,1
STKW,GHH,1
GHH,GGN,1
GGN,PM,1
PM,DEC,3
DEC,PTNR,3
PTNR,DEE,3
DEE,DLI,3
DLI,DSA,14
DSA,NOLI,1
NOLI,GTRA,1
GTRA,FAP,3
FAP,KEX,3
KEX,SFA,3
SFA,AHQ,3
AHQ,BPM,3
BPM,SUJR,3
SUJR,BTU,1
BTU,KPKI,1
KPKI,KQL,1
KQL,SMQL,1
SMQL,HIND,1
HIND,THBN,1
THBN,RPMN,1
RPMN,TPZ,2
TPZ,SRE,5
SRE,TPZ,4
TPZ,RPMN,1
RPMN,THBN,1
THBN,HIND,1
HIND,SMQL,1
SMQL,KQL,1
KQL,KPKI,1
KPKI,BTU,1
BTU,SUJR,1
SUJR,BPM,3
BPM,AHQ,3
AHQ,SFA,3
SFA,KEX,3
KEX,FAP,3
FAP,GTRA,3
GTRA,NOLI,1
NOLI,DSA,1
DEE,PTNR,3
PTNR,DEC,3
GHH,STKW,2
STKW,FN,2
DSA,SBB,1
SBB,GZB,14
GZB,PKW,2
PKW,HPU,2
HPU,SMBL,1
SMBL,GMS,1
GMS,GJL,2
GJL,AMRO,2
AMRO,MB,3
MB,RJK,1
RJK,CH,1
CH,AFR,1
AFR,DUB,1
DUB,KEG,1
KEG,RBK,1
RBK,AO,1
AO,NSU,1
NSU,BTG,1
BTG,BE,1
SHC,SBV,2
SBV,DHT,1
DHT,MNE,1
MNE,KGG,6
KGG,SLNA,1
SLNA,HPO,1
HPO,ROA,1
ROA,SPJ,1
SV,DEOS,1
GD,BUW,1
BUW,SCC,1
SCC,SPN,1
MB,NBD,3
NBD,SRE,1
UMB,SIR,2
SIR,LDH,2
ARJ,MFJ,1
MFJ,JNU,1
JNU,SLN,1
JAT,SVDK,2
CWA,PUX,1
PUX,JNO,1
JNO,NVG,1
NVG,BXY,2
BXY,AMLA,1
HBD,HBJ,1
MTJ,DSJ,1
DSJ,DEE,1
FZR,FDK,2
FDK,KKP,2
KKP,GJUT,2
GJUT,BTI,2
BTI,MAUR,1
MAUR,MSZ,1
MSZ,BLZ,1
BLZ,BRZ,1
BRZ,JHL,1
JHL,TUN,2
TUN,NRW,2
NRW,JIND,2
JIND,ROK,2
ROK,BGZ,2
BGZ,NNO,1
NNO,SSB,1
SSB,DEE,1
PGW,PHR,2
LDH,DOA,1
DOA,KNN,1
SZM,DLI,3
DLI,GZB,1
GZB,HPU,1
HPU,AMRO,1
SPN,LKO,2
BBK,GD,1
GD,MUR,5
MUR,BV,1
BV,BST,4
BTT,BHTR,2
BHTR,MW,2
MW,SV,2
SV,CW,1
CW,CPR,1
MFP,DOL,2
DOL,SPJ,1
SPJ,HYT,1
DBG,KKHT,2
KKHT,TRS,2
TRS,SKI,2
CNB,CPA,4
CPA,KAP,1
KAP,BJR,1
BJR,BLU,1
BLU,KJN,1
KJN,GHJ,1
GHJ,KLJ,1
KLJ,FGR,1
FGR,FBD,1
FBD,BGQ,1
BGQ,MNQ,1
MNQ,SKB,1
SKB,FZD,2
FZD,TDL,2
TDL,ALJN,1
ALJN,KRJ,2
KRJ,GZB,2
DLI,DKZ,4
BGZ,SPZ,1
SPZ,ROK,1
ROK,LHLL,2
LHLL,KLNK,2
KLNK,KHRK,2
KHRK,BMLL,2
BMLL,BNWC,2
BNWC,BNW,2
BGKT,LUNI,1
LUNI,SMR,1
SMR,MKSR,1
MKSR,JOR,1
JOR,MON,1
MON,MBNL,1
MBNL,RNV,1
RNV,DQN,1
DQN,BLDI,1
BLDI,DISA,1
DISA,PNU,1
PNU,SID,4
SID,UJA,4
AQG,POK,1
POK,RDRA,1
PLCJ,MWT,1
MWT,OSN,1
OSN,MMY,1
MMY,RKB,1
RKB,JU,2
DOB,JJN,1
JJN,CRWA,1
LHU,MHRG,1
MHRG,RE,1
RE,GGN,2
GGN,RE,2
RE,MHRG,2
MHRG,LHU,2
LHU,SRGH,1
SRGH,CRWA,1
CRWA,JJN,1
JJN,DOB,1
DOB,NWH,1
NWH,SIKR,1
MFP,CAA,1
CAA,BMKI,1
BMKI,SGL,2
SGL,BTH,2
BTH,NKE,2
NKE,HIR,2
HIR,BUG,2
BUG,SBZ,1
SBZ,CPJ,1
CPJ,GKP,2
CPA,CNB,3
CNB,BKO,1
BKO,FTP,1
FTP,KGA,1
KGA,SRO,1
SRO,BRE,1
BRE,ALD,1
ALY,HDK,1
HDK,GYN,1
GYN,MBS,1
MBS,BHLP,1
BHLP,MUV,1
ARJ,DLR,1
DLR,MAU,3
MAU,IAA,4
IAA,BLTR,2
BLTR,LRD,2
LRD,SRU,2
SRU,BTT,2
DEOS,GB,2
GB,CC,1
CC,SANR,1
SANR,KHM,1
KHM,GKC,1
GKC,GKP,1
GKP,CC,1
CC,GB,3
GB,DEOS,2
BTT,SRU,2
SRU,LRD,3
LRD,BLTR,1
BLTR,IAA,1
IAA,MAU,3
MAU,DLR,2
DLR,ARJ,1
ARJ,BCY,1
BCY,BSB,3
BSB,MUV,2
MUV,BHLP,3
BHLP,MBS,1
MBS,GYN,1
GYN,HDK,1
HDK,ALY,1
ALD,BRE,1
BRE,SRO,1
SRO,KGA,1
KGA,FTP,1
FTP,BKO,1
BKO,CNB,1
SHM,KGP,1
KGP,TATA,3
TATA,PRR,2
PRR,BJE,1
BJE,GMO,1
GMO,GAYA,1
BSB,ARJ,1
ARJ,MAU,1
MAU,BTT,1
GKP,MUR,1
MUR,AY,1
FD,LKO,4
LKO,CNB,3
LAR,BINA,1
NGP,CD,1
SKZR,KZJ,1
KRNT,ATP,1
DMM,YPR,1
DEOS,SV,1
BJU,JAJ,1
GKP,ANDN,2
ANDN,BMJ,2
BMJ,NUH,1
NUH,SOT,1
SOT,BNY,1
BNY,TLR,1
TLR,BLP,1
BLP,GD,1
ARJ,SDT,1
SDT,JKN,1
JKN,DLR,1
GB,GKP,1
DURG,BPHB,1
BPHB,R,1
R,TLD,2
TLD,BYT,2
BYT,BYL,2
BYL,BSP,2
BSP,USL,1
USL,KGB,1
KGB,BIG,1
BIG,PND,1
APR,AAL,2
AAL,BUH,2
BUH,SDL,1
SDL,BRS,2
BRS,UMR,2
UMR,CHD,1
CHD,KTE,1
MYR,UHR,1
UHR,STA,1
STA,JTW,1
JTW,MJG,1
MJG,MKP,1
PRG,PLP,1
PLP,JNH,1
GCT,YFP,1
YFP,KMDR,1
KMDR,CBN,1
CBN,BUI,1
BUI,STW,2
STW,ROI,3
ROI,SIP,2
SIP,CPR,2
LJN,LC,3
LC,BNZ,3
BNZ,GTNR,2
GTNR,BBK,2
BBK,BUW,2
BUW,JLD,3
JLD,CLJ,3
CLJ,GD,3
MUR,MSW,3
MSW,BV,2
BST,MND,1
MND,KLD,1
KLD,MHH,2
MHH,SWA,2
SWA,GKP,2
GKP,GKC,4
GKC,CC,1
CPR,DGA,1
DGA,SEE,1
DOL,KRBP,1
KRBP,SPJ,1
NKE,SAHI,1
SAHI,CAI,1
CAI,KUMB,2
KUMB,BTH,2
BTH,MJL,3
MJL,SGL,3
BMKI,PPA,1
PPA,CAA,2
CAA,MAI,1
MAI,MTR,1
MTR,MFP,1
ANVT,SBB,1
HPU,GMS,1
BE,BLPU,1
BLPU,SPN,1
ROZA,SPC,1
SPC,SCC,1
SCC,BVN,1
BVN,MMB,1
MMB,TSF,1
TSF,BUW,1
GKP,PPC,1
PPC,CPJ,1
CPJ,GH,1
GH,SBZ,2
SBZ,KZA,1
KZA,PNYA,2
PNYA,BUG,1
BUG,BRU,1
BRU,HIR,2
SGL,RGH,1
RGH,RXL,2
SPJ,ROA,1
ROA,HPO,1
HPO,SLNA,1
SLNA,KGG,1
SBV,SBM,3
SBM,SHC,3
SHC,DMH,2
DMH,MRIJ,2
MRIJ,BNKI,1
BNKI,PRNA,1
PRNA,KIR,1
APDJ,APD,1
APD,NCB,1
NCB,TFGN,1
TFGN,BXHT,1
BXHT,AGMN,1
AGMN,GUP,1
GUP,DBB,1
DBB,GKJ,1
GKJ,BSI,1
BSI,TPK,1
TPK,SPX,1
SPX,FKM,1
FKM,KOJ,4
NBQ,JPZ,1
JPZ,GLPT,1
GLPT,KYQ,4
GHY,JID,1
JID,CPK,1
CPK,SCE,1
SCE,NGAN,1
NGAN,AONI,1
AONI,JKB,1
JKB,SHTT,1
BLGT,GRMP,1
GRMP,BNDP,1
BNDP,GZO,1
GZO,EKI,1
EKI,SM,1
HCR,BOE,1
AUB,TKG,1
TKG,BORA,1
BORA,SGUJ,1
SGUJ,BORA,1
BORA,TKG,1
TKG,AUB,1
AUB,KNE,3
KNE,DLK,3
DLK,BOE,3
BOE,HCR,1
HCR,BKRD,1
BKRD,SM,1
SM,EKI,1
EKI,GZO,1
GZO,BNDP,1
BNDP,GRMP,1
GRMP,BLGT,1
APDJ,HSA,2
HSA,DLO,1
DLO,BNV,1
BNV,NMZ,2
NMZ,SGUJ,2
SGUJ,NJP,3
NJP,AUB,2
BOE,AZR,2
AZR,LAV,1
LAV,KIR,1
KIR,SMO,2
SMO,CRR,2
CRR,KUE,1
KUE,NNA,1
NNA,THB,1
THB,NNR,2
NNR,PSR,1
PSR,MSK,1
MSK,MNE,1
KGG,SKJ,1
SKJ,LKN,2
LKN,BGS,1
BGS,BJU,4
BKP,PNBE,1
BDL,NYN,1
CNB,PNK,1
PNK,RURA,1
RURA,JJK,1
JJK,PHD,1
PHD,ULD,1
ULD,BNT,1
BNT,ETW,1
ETW,SKB,1
TDL,JLS,1
JLS,HRS,1
HRS,ALJN,1
SBV,MNE,1
KGG,BGS,3
MFP,BMKI,1
BUG,CPJ,1
GKP,BST,1
GD,SCC,1
SCC,CH,1
CH,MB,1
MB,HPU,1
HPU,GZB,1
GAYA,NWD,1
NWD,WRS,2
WRS,SHK,1
SHK,KIUL,1
KIUL,AHA,1
JMP,BGP,1
BGP,SBG,1
SBG,BHW,1
BHW,NFK,1
NBQ,GLPT,3
KNE,SI,1
SI,KIR,1
KIR,NNA,2
NNA,KGG,2
BJU,PNC,2
GMR,MGS,1
BSB,SHG,1
SHG,FD,1
LHU,SDLP,1
SDLP,CUR,1
CUR,RTGH,1
RTGH,SUJH,1
SUJH,LAU,1
LAU,DIA,1
DIA,CTKT,1
CTKT,KHTU,1
KHTU,DNA,1
JU,BGKT,3
TBM,MS,2
EE,RJY,2
VSKP,BAM,1
HIJ,TATA,1
PRR,JOC,1
JOC,BURN,2
ASN,UDL,2
NJP,NMX,1
NOQ,FKM,1
RNY,NBQ,1
NBQ,FKM,1
FKM,NOQ,1
BOE,KIR,1
KGG,BJU,1
BSB,ABP,1
ABP,FD,1
AF,BXN,2
BXN,GGC,1
KOTA,NAD,2
SUNR,RJT,3
HAPA,JAM,4
JAM,KMBL,3
KMBL,DWK,3
DWK,OKHA,3
UMB,YJUD,2
LRJ,MB,1
BE,HRI,1
HJP,DES,1
DES,MNO,1
MNO,SPP,1
SPP,MOG,1
MOG,BJU,1
MNE,NNA,1
NNA,CRR,1
CRR,KIR,1
KIR,KNE,1
RNY,NLV,1
NLV,BPRD,1
KOJ,FKM,2
FKM,GOGH,1
GOGH,KAMG,1
KAMG,NOQ,1
NCB,FLK,1
FLK,DQG,1
AZR,SM,1
SM,MLDT,2
NFK,PKR,2
AMP,BHP,1
DAKE,SDAH,1
NJP,SGUJ,2
SGUJ,NMZ,2
NMZ,BNV,1
BNV,HSA,1
HSA,APDJ,1
APDJ,KOJ,1
KYQ,GLPT,2
KOJ,APDJ,1
HSA,BNV,1
PKR,RPH,1
SURI,UDL,1
LMG,LKA,1
LKA,HJI,1
HJI,KWM,1
KWM,CPK,1
CPK,JID,1
JID,GHY,1
KIR,KGG,1
BSB,FD,1
BXN,SWM,1
BRC,ADI,3
WKR,MVI,2
MVI,MALB,2
LAV,KDPR,1
KDPR,HCR,1
HCR,SM,1
MLDT,AZ,1
AZ,KWAE,1
NDAE,BDC,1
BDC,HWH,1
JUC,LDH,2
LKO,FD,1
FD,BSB,1
HJP,AYRN,1
AYRN,DES,1
DES,BJU,1
BJU,KGG,1
KGG,KIR,1
KIR,NJP,1
RNY,GHY,1
GHY,CPK,1
CPK,HJI,1
HJI,LKA,2
LKA,LMG,3
LMG,DPU,2
DPU,DMV,2
DMV,FKG,1
FKG,MXN,1
MXN,SLGR,1
SLGR,NTSK,1
NTSK,DBRG,3
NMZ,DLO,1
DLO,APDJ,1
APDJ,GOGH,1
GOGH,NBQ,1
GHY,LKA,1
DMV,MXN,1
MXN,NTSK,1
AJJ,TRT,6
TRT,PUT,1
PUT,RU,3
RU,RJP,1
RJP,HX,1
TU,GY,1
KCG,MJF,3
MJF,KMC,1
BSX,MUE,2
AWB,NSL,2
MAS,TRL,2
TRL,AJJ,3
AJJ,AVN,1
AVN,SHU,2
SHU,WJR,1
WJR,KPD,1
BWT,WFD,1
WFD,KJM,2
SBC,KGI,2
KGI,BID,3
BID,RMGM,3
RMGM,CPT,3
CPT,MAD,3
MAD,MYA,2
MYA,PANP,2
PANP,MYS,1
TRT,EKM,1
EKM,PUT,2
MS,MBM,2
MBM,TBM,2
VM,PRT,1
PRT,CUPJ,1
CUPJ,CDM,1
CDM,SY,1
SY,VDL,1
VDL,MV,1
MV,KTM,1
KTM,ADT,2
ADT,KMU,1
MAS,PER,1
PER,TRL,1
TRT,NG,1
NG,EKM,1
MYS,S,1
S,PANP,1
PANP,MYA,1
MYA,MAD,1
MAD,CPT,1
CPT,RMGM,1
RMGM,BID,1
BID,KGI,1
KGI,SBC,1
PANP,S,2
S,MYS,1
TLGP,SRF,1
SRF,ANF,1
ANF,KMSI,1
KMSI,SMET,1
SMET,SME,1
SME,BDVT,1
BDVT,TKE,1
TKE,RRB,1
RRB,ASK,1
ASK,TTR,1
TTR,TK,1
TK,YPR,1
YPR,MWM,3
MWM,SBC,3
SBC,KNDV,2
KNDV,NYH,2
NYH,KGI,1
MAD,HNK,1
HNK,MYA,1
MYA,Y,1
Y,BDRL,1
BDRL,CGKR,1
CGKR,PANP,1
S,NHY,1
NHY,MYS,1
TVC,KZK,1
KZK,CRY,1
CRY,KVU,1
KVU,VAK,1
VAK,PVU,1
PVU,QLN,1
QLN,STKT,1
STKT,KPY,3
KPY,KYJ,2
KTYM,PVRD,1
PVRD,MNTT,1
MNTT,TRTR,1
TRTR,ERS,2
CAN,TLY,5
TLY,MAHE,1
MAHE,BDJ,1
BDJ,CLT,5
CLT,PGI,4
PGI,TA,1
TA,TIR,1
TIR,KTU,3
KTU,SRR,3
SRR,TCR,5
ALLP,SRTL,1
SRTL,TUVR,1
TUVR,ERS,1
ERS,ERN,3
AWY,AFK,2
AFK,CKI,2
CKI,IJK,4
IJK,PUK,1
PUK,TCR,1
TCR,WKI,2
WKI,SRR,2
SRR,PTB,5
PTB,KTU,4
KTU,TUA,3
TUA,TIR,3
TIR,TA,4
TA,PGI,4
PGI,FK,3
FK,CLT,4
CLT,QLD,5
QLD,PYOL,2
PYOL,BDJ,2
BDJ,MAHE,2
MAHE,TLY,3
NCJ,TVC,1
KTU,TIR,3
TIR,PGI,2
QLD,BDJ,3
BDJ,TLY,4
CAN,KPQ,3
KPQ,PAY,2
PAY,KGQ,1
BYNR,MRDW,1
MRDW,KT,1
KAWR,CNO,1
CNO,MAO,1
MAO,SWV,1
PNVL,BIRD,2
BSR,BOR,3
BOR,VAPI,3
ST,AKV,5
AKV,BRC,5
DHG,MALB,1
BTJL,HNA,1
HNA,KAWR,2
THVM,KKW,2
RN,MNI,1
MNI,PNVL,1
BOR,BL,1
ANND,MAN,1
QLN,KPY,1
ERN,IPL,3
IPL,AWY,2
SRR,OTP,4
PGT,PGTN,3
PGTN,POY,2
POY,PLNI,1
PLNI,DG,1
ROHA,CHI,3
CHI,RN,3
RN,KUDL,1
KUDL,THVM,1
MAO,CNO,1
CNO,KAWR,1
KAWR,KT,2
KT,MRDW,1
MRDW,BTJL,1
BTJL,BYNR,1
BYNR,KUDA,1
KUDA,UD,1
UD,SL,1
SL,MAJN,1
MAJN,KGQ,4
KGQ,KZE,3
KZE,CHV,1
CHV,PAY,2
PAY,KPQ,2
KPQ,CAN,2
TLY,BDJ,4
PGI,TIR,3
TCR,DINR,1
DINR,AWY,1
ERS,SRTL,2
SRTL,ALLP,3
ALLP,AMPA,2
AMPA,HAD,2
HAD,KYJ,3
KYJ,KPY,2
KPY,QLN,1
TK,TTR,3
TTR,ASK,4
RRB,DVG,2
UBL,DWR,4
DWR,LD,1
BGM,MRJ,1
BSR,ST,1
SIOB,GIMB,1
JTJ,SKPT,1
SKPT,PU,1
PU,MAR,1
MAR,KPN,1
KPN,GDP,1
GDP,KSM,1
KSM,BWT,1
BWT,TCL,1
TCL,MLO,1
MLO,WFD,1
KJM,BYPL,2
BYPL,BNCE,3
MMR,KPG,5
KPG,ANG,2
DD,PUNE,6
KPN,SA,1
PGT,SRR,3
CLT,BDJ,2
KGQ,MAQ,2
ASK,DRU,3
DRU,RRB,5
RRB,TKE,3
TKE,BDVT,3
BDVT,SMET,1
YPR,DBL,1
DBL,TK,1
TK,AMSA,1
AMSA,TTR,1
DWR,LWR,2
LWR,LD,2
LD,KNP,1
KNP,BGM,1
BGM,PCH,1
PCH,GKK,1
GKK,GPB,1
GPB,CKR,1
CKR,RBG,1
RBG,CNC,1
CNC,KUD,1
KUD,UGR,1
UGR,MRJ,1
MRJ,HTK,1
HTK,KOP,1
TPJ,TP,1
TP,KLT,1
KLT,KRR,1
KRR,MPLM,1
MPLM,PGR,1
PGR,KMD,1
KMD,URL,1
URL,ED,1
ED,UKL,1
UKL,TUP,2
TUP,PLMD,1
PLMD,CBF,2
CBE,PTJ,5
PTJ,PGT,2
PGI,KN,1
KN,FK,3
KPQ,PAZ,2
PAZ,PAY,1
PAY,CHV,1
CHV,NLE,2
NLE,KZE,2
KZE,KQK,1
KQK,KGQ,1
KGQ,KMQ,2
KMQ,MJS,1
MJS,MAQ,1
RJT,WKR,1
WKR,SUNR,2
SUNR,VG,4
WADI,CT,2
CT,SEM,1
TDU,BMT,1
BMT,TDU,1
TDU,SEM,2
SEM,CT,1
CT,WADI,1
SUR,DD,4
MUGR,BDCR,1
BDCR,BTPD,1
BTPD,TPY,1
TPY,CMW,1
CMW,GHPU,1
GHPU,KRA,1
KRA,PCZ,1
PCZ,DKJ,1
PUNE,URI,1
URI,KDG,1
KDG,DD,1
DD,BGVN,1
BGVN,JEUR,1
JEUR,KEM,1
KEM,KWV,1
KWV,SUR,1
SUR,DUD,1
DUD,GR,1
CT,MQR,1
MQR,SEM,1
TDU,VKB,1
VKB,LPI,1
BMT,HYB,1
BDTS,BVI,3
VAPI,ST,2
RTM,UJN,1
UJN,BIH,1
BPL,HBD,1
COA,CCT,2
CCT,SLO,3
BZA,GNT,2
GNT,SAP,1
SAP,NDKD,1
NDKD,MRGA,1
MRGA,NLDA,1
NLDA,SC,1
SC,VKB,1
SEM,WADI,1
WADI,SDB,1
SDB,GR,1
LNL,KYN,1
KYN,BSR,1
BSR,BL,1
BRC,MAN,1
VG,SRGT,1
SRGT,BTD,1
BTD,BVC,1
UBL,NGR,1
NGR,GDG,1
GDG,KBL,1
KBL,MRB,1
MRB,HPT,1
HPT,TNGL,1
TNGL,BAY,1
BAY,GTL,1
GTL,MKR,1
MKR,PDL,1
PDL,DHNE,1
DHNE,BMH,1
BMH,BEY,1
BEY,NDL,1
NDL,DMT,1
DMT,GID,1
GID,CBM,1
CBM,TLU,1
TLU,MRK,1
MRK,DKD,1
DKD,KCD,1
KCD,VKN,1
VKN,NRT,1
NRT,GNT,1
GNT,BZA,1
NSL,AWB,1
MUE,BSX,1
BSX,NZB,1
NZB,KMC,2
KMC,SC,1
SC,NLDA,1
NLDA,MRGA,2
MRGA,VNUP,1
VNUP,NDKD,1
NDKD,PGRL,2
PGRL,SAP,2
SAP,BDPL,1
BDPL,GNT,1
GNT,MAG,1
MAG,BZA,2
BZA,GDV,2
GDV,KKLR,2
KKLR,AKVD,2
AKVD,BVRT,2
BVRT,BVRM,2
BVRM,PKO,1
PKO,NS,1
BNC,HSRA,1
SA,RASP,1
RASP,NMKL,1
NMKL,KRR,1
TEN,VLY,2
VLY,NCJ,2
GNT,PDKN,1
PDKN,NBR,1
NBR,MAG,1
MAG,KCC,1
KCC,BZA,1
BZA,NZD,1
NZD,PRH,1
PRH,EE,1
EE,BMD,1
BMD,TDD,1
NDD,KVR,2
KVR,GVN,2
GVN,RJY,2
RJY,DWP,2
DWP,APT,2
APT,SLO,2
SLO,PAP,1
PAP,GLP,1
GLP,ANV,1
ANV,TUNI,1
TUNI,NRP,1
NRP,YLM,1
YLM,AKP,1
AKP,DVD,3
DVD,VSKP,3
GPB,KUD,1
KUD,MRJ,1
LNL,PNVL,1
UBL,GDG,1
GDG,BDM,1
BDM,BGK,1
BGK,LMT,1
LMT,BJP,1
BJP,SUR,1
PUNE,PNVL,2
NS,PKO,3
PKO,VVM,2
VVM,PAGM,1
PAGM,BVRM,2
BVRM,BVRT,5
BVRT,AKVD,2
AKVD,KKLR,3
KKLR,GDV,2
VKI,VDD,1
VDD,GDR,1
GDR,VDE,1
VDE,NLR,1
NLR,BTTR,2
BTTR,KVZ,2
KVZ,SKM,2
SKM,TNR,1
TNR,OGL,1
OGL,ANB,1
ANB,CJM,1
CJM,VTM,2
VTM,CLX,2
BPP,NDO,3
NDO,TEL,3
TEL,DIG,1
DIG,PVD,1
PVD,BZA,1
BZA,KI,1
KI,YP,1
YP,MDR,1
MDR,BKL,1
BKL,KMT,1
DKJ,GLA,2
GLA,MABD,1
KZJ,GNP,1
GNP,RGP,1
RGP,ZN,1
ZN,PBP,1
PBP,ALER,1
ALER,RAG,1
RAG,BG,1
BG,CHZ,1
CHZ,MLY,1
MLY,SC,2
SC,MJF,1
MJF,BMO,1
BMO,MZL,1
MZL,AKE,2
AKE,KMC,1
HEM,SHSK,1
SHSK,BHBK,1
BHBK,KNVT,1
PAK,CTO,1
KPD,VLR,3
VLR,ARV,1
ARV,PRL,2
PRL,TNM,1
TNM,TRK,1
TRK,VM,1
VM,PDY,1
PDY,VM,1
VM,TRK,1
TRK,TNM,1
TNM,PRL,1
PRL,ARV,1
ARV,VLR,1
VLR,KPD,2
CTO,PAK,2
PAK,TPTY,1
AKP,YLM,4
YLM,NRP,2
NRP,TUNI,2
ANV,PAP,2
PAP,SLO,3
SLO,APT,2
APT,DWP,3
DWP,RJY,2
RJY,KVR,1
KVR,NDD,2
TDD,BMD,1
BMD,EE,1
EE,NZD,1
NZD,BZA,1
OGL,KVZ,3
GDR,VDD,1
VDD,VKI,1
VKI,KHT,3
KHT,RU,4
MDU,KQN,1
KQN,DG,1
DG,TPJ,1
JTJ,VN,2
VN,AB,1
PBN,MVO,1
MVO,SELU,2
MJF,CHZ,1
CHZ,GT,2
GT,BN,2
BN,CTYL,1
CTYL,NLDA,1
MRGA,NDKD,1
SAP,PKPU,1
PKPU,SRPM,1
SRPM,GNT,1
GNT,VJA,1
VJA,TEL,1
TEL,CIV,1
CIV,VMU,1
VMU,BQU,1
BQU,POA,1
POA,RAL,1
MS,GPD,1
GPD,SPE,1
SPE,NYP,1
NYP,GDR,1
SKM,OGL,1
OGL,CJM,1
TEL,NGNT,2
NGNT,MAG,1
BVRT,AL,1
AL,TNKU,1
TNKU,NDD,1
SLO,CCT,2
CCT,COA,1
HWH,ULB,1
ULB,BZN,2
BZN,MCA,1
MCA,PKU,3
KGP,JGM,1
JGM,TATA,1
TATA,SINI,1
SINI,RKSN,1
RKSN,CKP,1
CKP,MOU,1
MOU,BZR,1
BZR,BNDM,1
BNDM,ROU,1
ROU,PPO,2
PPO,KLG,2
KLG,KXN,2
KXN,GP,2
GP,GPH,1
GPH,BMB,1
BMB,BEH,1
BEH,JSG,1
JSG,RGL,1
RGL,SBPD,1
