Source,Target,Weight
TPZ,DBD,1
MTC,GZB,1
GZB,NZM,1
FDB,KSV,1
BAB,TBT,1
LAR,MAKR,1
MAKR,KYE,1
KYE,SGO,1
SGO,PHA,1
PHA,DMO,1
KMZ,CHD,1
UMR,NRZB,1
PND,BIG,1
BIG,KGB,1
KGB,BSP,1
AKT,NIA,3
NIA,CPH,5
CPH,BUA,2
BUA,SKT,1
SKT,KHS,1
RIG,BPH,1
BPH,BRJN,1
BRJN,JSG,1
ROU,BZR,1
BZR,MOU,1
MOU,GOL,1
GOL,CKP,1
CKP,RKSN,1
RKSN,SINI,1
SINI,TATA,1
TATA,GTS,3
CKU,HIJ,1
HIJ,JER,1
J,PBN,1
NED,NZB,1
KMC,SC,3
SLO,TUNI,1
VSKP,SCM,2
SCM,VZM,2
VZM,VBL,1
VBL,PVP,1
PVP,PVPT,3
THV,MNGD,1
AMB,NRLR,1
TIG,MRBL,1
MRBL,KBJ,3
KBJ,HSK,1
HSK,NPD,1
NPD,KRAR,3
KRAR,BGBR,1
BGBR,MSMD,1
MSMD,R,1
CPH,KRBA,1
VSKP,SLO,1
RJY,TNKU,1
TNKU,BVRT,1
BZA,KZJ,1
KZJ,MLY,1
PUNE,LTT,1
MURI,TRAN,1
TRAN,SSIA,1
SSIA,TUL,1
TUL,CNI,1
KND,TATA,1
JGM,KGP,2
NKM,MURI,1
MURI,JAA,2
JAA,BKSC,1
BKSC,BJE,1
BJE,JOC,1
JOC,ASN,1
MDP,MUW,2
MUW,SNQ,2
SNQ,JSME,1
JSME,STL,1
STL,JAJ,1
GHR,CUX,2
CUX,JMU,2
JMU,BFM,2
BFM,MNP,2
MNP,BSQP,2
BSQP,KIUL,2
LKR,MKB,1
MKB,DJS,1
DJS,DMRX,1
DMRX,BRYA,1
BRYA,RDUM,1
RDUM,HTZ,1
MKA,MOR,1
MOR,PHK,1
PHK,BARH,1
BARH,ATL,1
ATL,BKP,1
KOO,FUT,2
IPR,EKR,2
EKR,HIL,2
HIL,DNWH,1
DNWH,FUT,2
BVI,BOR,2
RTM,BWM,1
SWM,BTE,3
MTJ,HTC,2
HTC,KSJ,2
KSJ,FBD,2
FBD,KJN,1
KJN,CPA,1
CPA,CNB,3
FZR,FDK,1
FDK,KKP,1
KKP,GJUT,1
GJUT,GNA,1
GNA,BTI,3
MAUR,KTKL,1
KTKL,MSZ,1
BLZ,BRZ,1
BRZ,JHL,1
ROK,ISM,1
ISM,SPZ,2
NNO,MGLP,2
MGLP,SSB,2
DKZ,NDLS,2
NZM,OKA,3
OKA,TKD,3
BXN,FSP,1
FSP,HAN,2
HAN,SMBJ,2
GGC,NNW,1
NNW,MLZ,1
MLZ,SWM,1
SWM,IDG,1
IDG,LKE,2
LKE,KOTA,1
RMA,JHW,1
JHW,BWM,1
BWM,SGZ,1
NAD,KUH,1
KUH,RTM,1
RTM,BMI,1
BMI,THDR,1
THDR,MGN,1
MGN,DHD,1
DHD,LMK,1
LMK,PPD,1
PPD,SAT,1
SAT,GDA,1
GDA,DRL,1
DRL,SMLA,1
SMLA,BRC,1
BRC,MYG,2
MYG,PLJ,2
PLJ,NIU,1
NIU,BH,1
BH,AKV,4
AKV,PAO,1
PAO,KSB,1
KSB,KIM,2
KIM,ST,2
ST,MRL,1
MRL,NVS,1
NVS,AML,1
AML,BIM,1
BIM,BL,2
BL,PAD,1
PAD,UVD,1
UVD,VAPI,1
VAPI,BLD,1
BLD,SJN,1
SJN,UBR,1
UBR,DRD,1
DRD,VGN,2
VGN,BOR,2
BOR,PLG,1
PLG,VR,1
VR,BVI,1
BVI,DDR,2
DDR,BCT,1
RTM,SGZ,1
SWM,GGC,2
GGC,SMBJ,1
SMBJ,HAN,1
HAN,BXN,2
BXN,AGC,1
AGC,SSDT,1
SSDT,ETW,1
ETW,GHSR,1
GHSR,PJY,1
PJY,RMW,1
RMW,CNB,1
CNB,BMU,1
BMU,ALD,1
ALD,JNH,1
JNH,MAY,1
MAY,JNU,1
JNU,DHE,1
DHE,ARJ,1
ARJ,GCT,1
CPR,SIP,1
SIP,BUI,1
BUI,RSR,1
RSR,MAU,1
AMH,SHG,1
JNU,BSB,1
KEI,CAR,1
CAR,MZP,1
MZP,BDL,1
BDL,ACOI,1
SRJ,MKP,1
JBP,PPI,1
KNW,BAU,1
AN,DDE,1
DDE,NDB,1
NDB,NWU,1
NWU,VYA,1
VYA,UDN,1
UDN,ST,2
MJ,FA,1
FA,SOH,1
SOH,ABR,1
MSH,SBI,1
SBI,ADI,3
BRC,BH,4
BH,ST,3
RMR,KPV,1
LKU,KHH,2
KHH,BHI,2
BHI,IZN,1
IZN,BRY,1
BRY,BEM,1
BEM,KSJ,1
MTJ,AH,1
BTE,GGC,1
RMA,SGZ,1
SGZ,RTM,1
RTM,DHD,1
DHD,GDA,1
GDA,BRC,1
ST,VAPI,2
UDN,NDB,2
NDB,JL,1
PPI,JBP,1
MKP,ALD,2
ALD,GYN,1
GYN,BSB,2
BHUJ,AJE,2
AJE,AI,2
AI,GIMB,2
GIMB,BCOB,3
BCOB,SIOB,3
SIOB,MALB,2
MALB,HVD,2
HVD,DHG,2
DHG,VG,3
ADI,MAN,3
MAN,ND,1
BRC,VS,1
VS,MYG,1
PLJ,BH,1
AKV,KSB,2
KSB,ST,1
NVS,BIM,1
BL,VAPI,3
VAPI,DRD,1
DRD,BVI,2
ADI,SBT,3
SBT,CLDY,2
CLDY,VG,1
VG,SUNR,4
SUNR,THAN,2
THAN,WKR,2
WKR,RJT,3
RJT,BKNG,2
BKNG,GDL,1
GDL,VRR,1
VRR,NUD,2
NUD,JLR,2
JLR,JND,1
JND,KSD,1
KSD,MLHA,2
MLHA,CVR,2
CVR,VRL,1
VRL,SMNH,1
PBR,WSJ,2
WSJ,JAM,1
ST,BL,1
VAPI,BOR,1
BIRD,KYN,1
DD,SUR,1
SUR,GR,2
GR,WADI,1
WADI,TDU,1
TDU,BMT,1
WSJ,BNVD,2
BNVD,LPJ,1
LPJ,JAM,1
RJT,WKR,3
WKR,SUNR,2
MFP,MAI,1
MAI,BMKI,1
BMKI,SGL,2
SGL,BTH,1
BTH,NKE,1
NKE,BUG,1
BUG,SBZ,1
SBZ,GKP,1
LKO,SPN,1
MB,DLI,1
DLI,DEE,1
JP,AII,1
AII,MJ,1
PNU,ADI,1
ADI,VG,3
SUNR,WKR,1
RJT,HAPA,2
HAPA,JAM,1
JAM,BNVD,1
BNVD,PBR,1
PUNE,CCH,1
CCH,LNL,1
KJT,PNVL,1
PNVL,BIRD,1
DWX,MKC,1
MKC,BRRG,1
BRRG,RTA,1
GUNA,SVPI,1
SIR,LDH,1
MVJ,FAN,1
FAN,KIN,1
KIN,COR,1
COR,NBH,1
NBH,JWO,4
JWO,NMH,2
NMH,MLG,1
MLG,PIP,3
PIP,MDS,3
MDS,DLD,3
DLD,DOD,1
DOD,JAO,3
JAO,RTM,1
UJN,BCH,1
BCH,SJP,1
SJP,SEH,1
BIH,BHS,1
BHS,BINA,1
BINA,SGO,1
ALD,ALY,2
SUNR,ADI,1
RTM,MDS,1
MDS,NMH,1
NMH,COR,1
COR,MVJ,1
MVJ,NDT,1
LDH,MET,1
SFMU,JHL,1
JHL,HSR,1
HSR,BNW,1
BNW,CKD,1
CKD,RE,1
RE,KRH,1
KRH,AWR,1
AWR,RHG,1
RHG,BU,1
BU,BKI,1
DO,GTJT,1
GTJT,GADJ,2
GADJ,JP,3
FL,KSG,1
KSG,AII,1
GADJ,BKI,1
BKI,BTE,1
FBD,CPA,1
CPR,HJP,1
NJP,DLO,1
DLO,APDJ,1
APDJ,KOJ,1
NBQ,GLPT,2
GLPT,KYQ,1
GGC,HAN,1
BXN,BTE,1
BTE,MTJ,3
NDLS,SNP,1
MUE,BSX,2
KZJ,BZA,2
VZM,GPI,1
GPI,VBL,1
VBL,PVPT,1
RGDA,MNGD,1
MNGD,KSNG,1
BBS,MCS,1
MCS,CTC,1
CTC,JKPR,1
JKPR,SKND,1
SKND,HCNR,1
HCNR,KDJR,1
KDJR,NYG,1
NYG,BSPX,1
BSPX,DPS,1
DPS,CBSA,1
CBSA,RKSN,1
RKSN,TATA,1
CNB,MGS,1
KQR,GMO,1
GMO,ANR,1
ANR,CKP,1
JSG,SBPY,2
SBPY,CTC,1
BSB,ACOI,1
BSL,AN,1
AN,ST,1
SRC,KGP,2
SDL,UMR,1
KRMI,KUDL,1
BSL,AK,1
BD,AMI,3
AMI,BD,4
ANG,BAP,1
BAP,KPG,1
WADI,YG,1
DMM,YNK,1
YNK,DMM,1
KPG,SNSI,1
BSL,SEG,1
WR,WRR,1
WRR,CD,1
PDPL,KZJ,1
PHA,GAJ,1
GAJ,MKRN,1
MKRN,SGO,1
MYR,UDR,1
UDR,JKE,1
JKE,KTE,1
KTE,SBD,1
SBD,SHR,1
SHR,GSPR,2
GSPR,JBP,1
MML,NU,1
BPL,BIH,1
BIH,SEH,1
SEH,KPP,1
KPP,SJP,1
SJP,AKD,1
AKD,BCH,1
BCH,MKC,1
MKC,DWX,1
SDAH,KGP,1
KGP,PURI,1
VSKP,BZA,1
BZA,SC,1
BZA,VSKP,1
MAS,SA,1
SA,MDU,1
SHM,ASN,1
ASN,PNC,1
SURI,DUJ,1
DUJ,PAW,1
PAW,UKA,2
UKA,UDL,1
DNR,MGS,1
BZU,PAR,1
PAR,NGP,1
GDR,MAS,1
JTJ,KJM,1
ANVT,ALJN,2
BDL,MGS,1
DURE,BEA,1
PNBE,RJPB,4
ANVT,MB,1
PBH,BOY,1
BOY,BSB,1
BSB,JOP,1
JOP,SLN,1
SLN,NHH,1
NHH,LKO,1
CNB,SSL,1
SSL,AUNG,1
AUNG,BKO,1
ON,BE,1
RPJ,LDH,1
MBA,KURJ,1
FL,NAC,1
NAC,KMNC,1
MKN,GCH,1
GCH,DNA,1
DNA,REN,1
REN,MTD,1
GOTN,RKB,1
KJM,BWT,1
BWT,JTJ,1
KPD,PER,1
PER,NLR,1
CTC,BLS,1
RPH,MLDT,1
SGUJ,APDJ,1
APDJ,NBQ,1
GLPT,GHY,1
GHY,LMG,1
DMV,FKG,1
MXN,SLGR,1
MRHT,DBRG,1
PGI,CLT,1
CLT,BDJ,1
CAN,PAY,1
PAY,KZE,1
TEN,VLY,1
VLY,NJT,1
NJT,KZT,1
KZT,TVC,1
MAO,PERN,1
PERN,SNDD,1
SNDD,RN,1
MAS,PER,1
PER,TRL,1
TRL,AJJ,1
AJJ,SHU,1
SHU,WJR,1
KPD,GYM,1
GYM,AB,1
JTJ,TPT,1
TPT,MAP,1
MAP,BDY,1
BDY,BQI,1
SA,SGE,1
SGE,ED,1
KYJ,KTYM,1
ERN,TCR,1
MAO,KRMI,1
KRMI,RN,1
TK,ASK,1
DVG,UBL,1
DWR,BGM,1
MRJ,PUNE,1
PUNE,MMR,1
BSL,BPL,1
JJKR,DNKL,1
RAIR,SBP,1
BBS,DNKL,1
ANGL,RAIR,1
SBPY,JSG,1
CKP,MURI,1
MURI,BKSC,1
PSA,VZM,1
KJM,SBC,1
SBC,MYS,1
MAS,SPE,1
SPE,NYP,1
NYP,GDR,1
SLO,VSKP,1
VZM,PSA,2
BLS,JER,3
JER,KGP,3
SRC,SHM,5
PURI,KUR,1
BLS,BLDA,1
BLDA,KGP,1
HTE,ROU,1
JSG,CPH,1
SPT,BAM,1
CTC,SORO,1
SORO,BLS,1
GAYA,GMO,1
GMO,PRR,1
PRR,TATA,1
TNA,MMR,1
BSL,WR,1
NGP,R,1
SBP,ANGL,1
TLHD,DNKL,2
BAM,VZM,1
DVD,BZA,1
BZA,GNT,1
GNT,NLDA,1
NLDA,SC,1
SC,WADI,1
OGL,RU,1
JTJ,YPR,1
YPR,KJM,1
KJM,JTJ,1
KPD,RU,2
RU,OGL,1
DGHA,KATI,1
KATI,TMZ,1
TMZ,PKU,1
RNC,MURI,1
JAA,KSX,3
KSX,GUG,2
GUG,PRR,1
CNI,TATA,1
BRC,ADI,2
ADI,SIOB,1
SIOB,GIMB,1
GIMB,BHUJ,1
KUDL,RN,1
RN,KHED,1
KHED,PNVL,1
SUNR,RJT,1
RTM,UJN,1
MKC,BPL,1
JBP,KTES,1
KTES,SDL,1
PND,BSP,2
BSP,CPH,2
CPH,JSG,1
SBPY,ANGL,1
DNKL,BBS,1
BLD,VAPI,2
BL,BIM,2
BIM,NVS,2
ST,KIM,3
KIM,KSB,5
KSB,AKV,3
AKV,BH,5
BH,PLJ,2
PLJ,MYG,2
MYG,VS,1
VS,BRC,2
ADI,JVN,1
JVN,BTD,1
BTD,DLJ,1
DLJ,SGD,1
SGD,SOJN,3
SOJN,PIT,1
BCT,DDR,1
DDR,BVI,1
BOR,DRD,1
DRD,UBR,1
UBR,BLD,1
VAPI,UVD,2
UVD,BL,1
MYG,BRC,2
ANND,KBRV,2
KBRV,ND,1
ND,MHD,1
MHD,BJD,1
BJD,MAN,1
MAN,ADI,1
BH,MYG,1
SBT,VG,1
RJT,PDH,1
PDH,HAPA,1
HAPA,PDH,1
PDH,RJT,2
WKR,THAN,1
THAN,SUNR,1
VG,SBT,1
SBT,ADI,2
MYG,BH,1
BL,UDN,1
NDB,BSL,1
BSL,ET,1
ET,NU,1
STA,MGS,1
KOTA,KPTN,1
KPTN,LKE,1
LKE,IDG,1
SWM,CKB,1
CKB,ISA,1
ISA,BNLW,1
JP,JOB,1
JOB,FL,1
FL,SBR,1
SBR,NAC,1
NAC,MKN,1
BKN,LGH,2
LGH,LKS,1
LKS,MHJ,1
MHJ,SOG,1
SOG,PGK,1
PGK,HMH,1
HMH,SDS,1
SDS,SGNR,1
HDB,JPG,1
JPG,RQJ,1
HRI,SAN,1
SAN,AMG,1
AMG,LKO,1
RBL,LMN,1
LMN,UCR,1
UCR,PQN,1
PQN,GRMR,1
GRMR,KHNM,1
KHNM,LGO,1
LGO,RMC,1
RMC,PFM,1
NYN,MJA,1
MJA,MNF,1
MNF,BDL,1
CAR,SKGH,1
SKGH,LUSA,1
LUSA,RBGJ,1
RBGJ,CUK,1
CUK,AGY,1
AGY,CPU,1
CPU,OBR,1
OBR,MCQ,1
MCQ,KRLR,1
KRLR,ANPR,1
ANPR,KRSL,1
KRSL,SKTN,1
TRVL,KTYM,2
GHY,HJI,1
HJI,LMG,2
LMG,NHGJ,1
NHGJ,BPB,1
BPB,SCL,2
SGL,MJL,2
MJL,BTH,2
BTH,CAI,1
CAI,SAHI,2
SAHI,NKE,2
KUR,VSKP,1
DVD,RJY,1
BZA,NLR,1
NLR,MAS,1
MAS,NLR,1
VSKP,KUR,1
BHC,KGP,1
DSJ,GADJ,1
SWM,COR,1
COR,UDZ,1
UDZ,JSM,1
JSM,MDB,1
MDB,FL,1
FL,BTE,1
BTE,IDH,1
IDH,AGC,1
AGC,DSJ,1
BBDB,BZB,3
BZB,SOLA,3
SOLA,BBR,3
BBR,TALA,3
TALA,KOAA,3
KOAA,PTKR,3
PTKR,DDJ,3
DDJ,BLH,16
BLH,AGP,16
AGP,SEP,16
SEP,KDH,16
KDH,TGH,16
TGH,BP,17
BP,PTF,15
PTF,IP,14
IP,SNR,14
SNR,JGDL,13
JGDL,KNR,13
KNR,NH,14
NH,HLR,12
HLR,KPA,12
KPA,KYI,13
KYI,MPJ,8
MPJ,SMX,8
SMX,PXR,8
PXR,CDH,8
CDH,PDX,8
PDX,RHA,8
RHA,KLNP,8
KLNP,BIJ,5
BIJ,THP,5
THP,BDZ,5
BDZ,KNJ,5
PPGT,EDG,2
EDG,BBDB,2
DDJ,DDC,11
DDC,DGNR,10
DGNR,BBT,10
BBT,BRPK,10
BRPK,NBE,10
NBE,MMG,10
MMG,HHR,9
HHR,BT,9
MJT,RMTR,1
RMTR,KIRP,1
KIRP,PPGT,1
DDC,BBT,1
BBT,MMG,1
MMG,BT,1
BT,KZPR,3
KZPR,KBGH,3
KBGH,BHKA,3
BHKA,SXC,3
SXC,BGRD,3
BGRD,LBTL,3
LBTL,BSLA,3
BSLA,HRO,3
HRO,KMZA,3
KMZA,MPE,3
MPE,GGV,3
GGV,CQR,3
CQR,BBLA,3
BBLA,BSHT,3
BSHT,MPN,3
MPN,NMDR,3
NMDR,TKF,3
TKF,HNB,3
HNB,TKF,2
TKF,NMDR,2
NMDR,MPN,2
MPN,BSHT,2
BSHT,BBLA,2
BBLA,CQR,2
CQR,GGV,2
GGV,MPE,2
MPE,KMZA,2
KMZA,HRO,2
HRO,BSLA,2
BSLA,LBTL,2
LBTL,BGRD,2
BGRD,SXC,2
SXC,BHKA,2
BHKA,KBGH,2
KBGH,KZPR,2
KZPR,BT,2
BT,HHR,14
HHR,MMG,14
MMG,NBE,14
NBE,BRPK,14
BRPK,BBT,14
BBT,DGNR,14
DGNR,DDC,14
DDC,DDJ,14
DDJ,PTKR,2
PTKR,KOAA,2
KOAA,TALA,2
TALA,BBR,2
BBR,SOLA,2
SOLA,BZB,2
BZB,BBDB,2
BNJ,BNAA,4
BNAA,CDP,4
CDP,TKNR,9
TKNR,GBG,9
GBG,MSL,9
MSL,SNHT,8
SNHT,HB,8
HB,ASKR,10
ASKR,GUMA,10
GUMA,BIRA,10
BIRA,DTK,10
DTK,BMG,12
BMG,BT,12
BBDB,EDG,1
EDG,PPGT,1
PPGT,KIRP,1
KIRP,RMTR,1
RMTR,MJT,1
MJT,NACC,5
NACC,TLG,5
TLG,LKF,5
LKF,BLN,5
BLN,PQS,1
PQS,SGBA,1
SGBA,BNXR,1
BNXR,DDJ,30
LKPR,MDBP,5
MDBP,MPRD,5
MPRD,JNM,5
JNM,BARU,5
BARU,DBT,5
DBT,HGA,5
HGA,GCN,5
GCN,SJPR,5
SJPR,DPDP,5
DPDP,KRXM,4
KRXM,SSRD,4
SSRD,BRP,4
BRP,MAK,11
MAK,SBGR,11
SBGR,SPR,11
SPR,NRPR,21
NRPR,GIA,21
GIA,BGJT,21
BGJT,JDP,21
JDP,DHK,21
DHK,BLN,21
BLN,LKF,4
LKF,TLG,4
TLG,NACC,4
NACC,MJT,4
KYI,KLYS,4
KLYS,KLYG,4
KLYG,KLYM,4
BP,KDH,2
KDH,SEP,12
SEP,BLH,2
BLH,SDAH,1
DDJ,TGH,1
BP,TGH,11
TGH,KDH,11
SEP,AGP,10
AGP,BLH,10
BLH,DDJ,12
DDJ,BNXR,26
KLYM,KLYG,3
KLYG,KLYS,3
KLYS,KYI,3
KYI,KPA,9
KPA,HLR,9
HLR,NH,9
NH,KNR,10
KNR,JGDL,10
JGDL,SNR,10
SNR,IP,11
IP,PTF,11
PTF,BP,11
SDAH,DDJ,2
DDJ,SEP,1
SEP,BP,1
PTF,SNR,1
SNR,NH,1
KLNP,HBE,2
HBE,FLU,2
FLU,STB,2
STB,KNJ,1
RHA,PDX,6
PDX,CDH,6
CDH,PXR,5
PXR,SMX,5
SMX,MPJ,6
MPJ,KYI,6
BP,BLH,1
KNJ,BPD,2
BPD,DHU,2
DHU,MGM,2
MGM,BTY,2
BTY,SVH,2
SVH,DEB,2
DEB,PCX,2
PCX,PLY,2
PLY,SRJN,1
SRJN,REJ,1
REJ,BEB,2
BEB,BFT,2
BFT,SGV,2
SGV,NBPH,1
NBPH,BPC,1
BPC,CSZ,2
CSZ,MBB,2
JJG,SBNM,1
SBNM,BQG,1
BQG,PRTL,1
PRTL,KRP,1
KRP,LGL,2
LGL,KRP,1
KRP,PRTL,1
PRTL,BQG,1
BQG,SBNM,1
SBNM,JJG,1
JJG,MBB,1
MBB,CSZ,1
CSZ,BPC,1
BPC,NBPH,1
NBPH,SGV,1
SGV,BFT,1
BFT,BEB,1
BEB,REJ,1
REJ,SRJN,1
SRJN,PLY,1
PLY,PCX,1
PCX,DEB,1
DEB,SVH,1
SVH,BTY,1
BTY,MGM,1
MGM,DHU,1
DHU,BPD,1
BPD,KNJ,1
KNJ,BDZ,2
BDZ,THP,2
THP,BIJ,2
BIJ,KLNP,2
KLNP,RHA,3
STB,BTKB,1
BTKB,FLU,1
FLU,HBE,1
HBE,KLNP,1
KDH,AGP,1
AGP,DDJ,1
SNR,KNR,1
DDJ,BP,1
BP,NH,1
NH,KPA,1
KYI,CDH,1
CDH,RHA,1
KLNP,KNJ,1
PLY,REJ,1
SGV,BPC,1
BQG,KRP,1
RHA,BNKA,3
BNKA,PNCB,3
PNCB,AG,3
AG,BHGH,3
BHGH,BHNA,3
BHNA,BGL,3
BGL,MYHT,3
MYHT,TNX,3
TNX,MIJ,3
MIJ,BPN,3
BPN,HRSR,3
HRSR,GEDE,3
GEDE,HRSR,3
HRSR,BPN,3
BPN,MIJ,3
MIJ,TNX,3
TNX,MYHT,3
MYHT,BGL,3
BGL,BHNA,3
BHNA,BHGH,3
BHGH,AG,3
AG,PNCB,3
PNCB,BNKA,3
BNKA,RHA,3
CDH,SMX,1
NH,SNR,1
DDJ,SDAH,1
DDJ,BARN,5
BARN,DAKE,5
DAKE,BLYG,5
BLYG,BLYH,5
BLYH,RCD,5
RCD,DKAE,5
DKAE,RCD,4
RCD,BLYH,4
BLYH,BLYG,4
BLYG,DAKE,4
DAKE,BARN,4
BARN,DDJ,4
BRPA,BPAE,4
BPAE,JOX,4
JOX,GBRA,4
GBRA,DKAE,4
ASN,BCQ,2
BCQ,STN,2
KMME,MMU,1
MMU,TNW,1
TNW,KAO,1
KAO,CAM,1
CAM,PKA,1
PKA,DOKM,1
DOKM,DHN,1
SZE,TNO,1
TNO,BDQ,1
BDQ,PLJE,1
BT,BMG,3
BMG,DTK,3
DTK,BIRA,3
BIRA,GUMA,3
GUMA,ASKR,3
ASKR,HB,3
HB,SNHT,2
SNHT,MSL,2
MSL,GBG,3
RHA,NBRN,1
NBRN,GGP,2
GGP,MAJ,2
MAJ,AKIP,2
AKIP,GN,2
GN,STBB,2
STBB,BNJ,2
RHA,CPHT,1
CPHT,NBRN,1
BNJ,STBB,1
STBB,GN,1
GN,AKIP,1
AKIP,MAJ,1
MAJ,GGP,1
GGP,NBRN,1
NBRN,CPHT,1
CPHT,RHA,1
BNJ,CDP,5
MSL,HB,1
GBG,TKNR,2
TKNR,CDP,2
CDP,BNJ,2
HB,MSL,1
BGB,NAI,4
NAI,AKRA,4
AKRA,SSP,4
SSP,BRJ,4
BRJ,MJT,4
BLN,SDAH,24
SDAH,BLN,16
MJT,BRJ,3
BRJ,SSP,3
SSP,AKRA,3
AKRA,NAI,3
NAI,BGB,3
BLN,DHK,12
DHK,JDP,12
JDP,BGJT,12
BGJT,GIA,12
GIA,NRPR,11
NRPR,SPR,11
CG,TLX,7
TLX,BTPG,6
BTPG,GOF,6
GOF,GQD,6
GQD,PLF,6
PLF,CHT,6
CHT,KLKR,7
KLKR,BDYP,7
BDYP,SPR,7
SPR,BDYP,2
BDYP,KLKR,2
KLKR,CHT,2
CHT,PLF,2
PLF,GQD,2
GQD,GOF,2
GOF,BTPG,2
BTPG,TLX,2
TLX,CG,2
TLX,GOF,1
GOF,CHT,1
SPR,SBGR,7
SBGR,MAK,7
MAK,BRP,7
GIA,SPR,1
BRP,DPDP,3
DPDP,SJPR,6
SJPR,GCN,6
GCN,HGA,6
HGA,DBT,6
DBT,BARU,6
BARU,JNM,6
JNM,MPRD,6
MPRD,MDBP,6
MDBP,LKPR,6
BRP,SSRD,3
SSRD,KRXM,3
KRXM,DPDP,3
DPDP,BRP,1
BLN,SPR,1
SPR,BRP,1
BRP,KYP,1
KYP,DKDP,1
DKDP,HT,1
HT,DMU,1
DMU,UTN,1
UTN,MGT,1
MGT,D,1
D,NTA,1
NTA,BSD,1
BSD,GURN,1
GURN,DH,1
DH,GURN,1
GURN,BSD,1
BSD,NTA,1
NTA,D,1
D,MGT,1
MGT,UTN,1
UTN,DMU,1
DMU,HT,1
HT,DKDP,1
DKDP,KYP,1
KYP,BRP,1
BWN,GRP,9
GRP,PRAE,1
PRAE,MSAE,2
MSAE,NBAE,3
NBAE,JRAE,3
JRAE,JPQ,3
JPQ,GRAE,3
GRAE,HIH,3
HIH,BMAE,1
BMAE,PBZ,3
PBZ,CDAE,3
CDAE,MDSE,3
MDSE,KQU,3
KQU,BLAE,3
BLAE,MBE,3
MBE,BRPA,3
DKAE,BZL,3
BZL,BEQ,3
BEQ,LLH,21
LLH,HWH,25
HWH,LLH,32
LLH,BEQ,32
BEQ,BZL,4
BZL,DKAE,4
DKAE,GBRA,4
GBRA,JOX,4
JOX,BPAE,4
BPAE,BRPA,4
BRPA,MBE,4
MBE,BLAE,4
BLAE,KQU,4
KQU,MDSE,4
MDSE,CDAE,4
CDAE,PBZ,4
PBZ,BMAE,4
BMAE,DNHL,3
DNHL,SHBC,3
SHBC,HIH,3
HIH,GRAE,4
GRAE,JPQ,4
JPQ,JRAE,4
JRAE,NBAE,4
NBAE,MSAE,4
MSAE,CHC,3
CHC,PRAE,3
PRAE,SKG,4
SKG,GRP,14
GRP,BWN,14
GRP,SKG,8
SKG,PRAE,2
HIH,SHBC,2
SHBC,DNHL,2
DNHL,BMAE,2
BMAE,HIH,1
MSAE,PRAE,1
HWH,DKAE,1
DKAE,JOX,1
JOX,KQU,1
KQU,BMAE,1
BMAE,GRAE,1
GRAE,MSAE,1
MSAE,BWN,1
PRAE,CHC,1
CHC,MSAE,1
BEQ,BLY,28
BLY,UPA,29
UPA,HMZ,29
HMZ,KOG,28
KOG,RIS,28
RIS,SRP,28
SRP,RIS,19
RIS,KOG,19
KOG,HMZ,19
HMZ,UPA,19
UPA,BLY,19
BLY,BEQ,18
SHE,SRP,18
SRP,SHE,30
HWH,BRMH,2
BRMH,LLH,3
SHE,BBAE,24
BBAE,BHR,24
BHR,MUU,24
MUU,CGR,24
CGR,CNS,25
CNS,HGY,24
HGY,BDC,24
BDC,HGY,12
HGY,CNS,12
CNS,CGR,14
CGR,MUU,12
MUU,BHR,12
BHR,BBAE,12
BBAE,SHE,12
SHE,DEA,3
DEA,NSF,3
NSF,SIU,3
SIU,KQLS,3
KQLS,NKL,3
NKL,MLYA,3
MLYA,HPL,3
HPL,MLYA,5
MLYA,NKL,5
NKL,KQLS,5
KQLS,SIU,5
SIU,NSF,5
NSF,DEA,5
DEA,SHE,5
HPL,KKAE,2
KKAE,BAHW,2
BAHW,LOK,2
LOK,TAK,2
TAK,LOK,4
LOK,BAHW,4
BAHW,KKAE,4
KKAE,HPL,4
BDC,HYG,3
HYG,GFAE,3
GFAE,NH,3
NH,GFAE,1
GFAE,HYG,1
HYG,BDC,1
BDC,MUG,1
MUG,KHN,1
KHN,PDA,12
PDA,KHN,7
KHN,TLO,7
TLO,MUG,7
MUG,ADST,7
ADST,BDC,7
SHE,LLH,1
BDC,ADST,11
ADST,MUG,11
MUG,TLO,11
TLO,KHN,11
PDA,SLG,11
SLG,BCGM,11
BCGM,BOI,11
BOI,DBP,11
DBP,BGF,11
BGF,MYM,11
BDC,BSAE,5
BSAE,TBAE,5
TBAE,KJU,5
KJU,DMLE,5
DMLE,KMAE,5
KMAE,JIT,5
JIT,BGAE,5
BGAE,SOAE,5
SOAE,BHLA,5
BHLA,GPAE,5
GPAE,ABKA,5
ABKA,BGRA,5
BGRA,DTAE,5
DTAE,SMAE,5
SMAE,KLNT,5
KLNT,NDAE,5
NDAE,VSPR,5
VSPR,BFZ,5
BFZ,PSAE,5
PSAE,MTFA,5
MTFA,LKX,5
LKX,BQY,5
BQY,PTAE,5
PTAE,AGAE,5
AGAE,SHBA,5
SHBA,DHAE,5
DHAE,KWAE,5
MYM,NMF,10
NMF,RSLR,10
RSLR,PLAE,10
PLAE,SKG,10
SKG,PLAE,6
PLAE,RSLR,6
RSLR,NMF,5
NMF,MYM,5
MYM,BGF,6
BGF,DBP,6
DBP,BOI,6
BOI,BCGM,6
BCGM,SLG,6
SLG,PDA,6
BDC,CNS,2
CGR,SRP,1
SRP,HWH,1
